"","CHR","POSITION","IHS","LOGPVALUE"
"44327","4",217987,0.406708295729424,0.16480280923242
"44328","4",217988,0.406708295729424,0.16480280923242
"44333","4",217996,0.406708295729424,0.16480280923242
"44339","4",218051,0.197964312354358,0.0741348264120437
"44429","4",218482,-0.708779382555856,0.320153098684375
"44430","4",218483,-1.07964451787203,0.552376113221663
"44433","4",218518,-0.725441067377824,0.329585763643327
"44466","4",218658,0.341847303117438,0.135212643090549
"44546","4",219648,1.6568365978218,1.0107615269501
"44607","4",219919,2.40382370521094,1.78982612140158
"44712","4",221296,0.364614589881839,0.145451596938669
"44815","4",221625,-1.36292565259559,0.762190078949601
"44844","4",221660,0.92061844294969,0.447028163911558
"44915","4",221796,-0.324606845539096,0.127564792501659
"44916","4",221797,-0.591905925660186,0.256557982996732
"45915","4",225556,-0.446387998347231,0.183548565149413
"46272","4",227309,-0.766057026910775,0.352966982251386
"46277","4",227333,-0.766057026910775,0.352966982251386
"46323","4",227506,-1.11702116634143,0.578420296926288
"46396","4",227815,-1.11702116634143,0.578420296926288
"46430","4",227896,-0.579039987897523,0.24982945902113
"46434","4",227923,-0.728274835761506,0.331199219647222
"46435","4",227932,-0.728274835761506,0.331199219647222
"46439","4",227936,-0.728274835761506,0.331199219647222
"46459","4",228047,-0.728274835761506,0.331199219647222
"46497","4",228305,-0.728274835761505,0.331199219647221
"46504","4",228342,-0.728274835761505,0.331199219647221
"46511","4",228563,-0.728274835761506,0.331199219647222
"46536","4",228616,-0.728274835761506,0.331199219647222
"46549","4",228629,-0.728274835761506,0.331199219647222
"46597","4",228772,-0.728274835761506,0.331199219647222
"46634","4",228922,-0.728274835761506,0.331199219647222
"46644","4",228937,-0.728274835761506,0.331199219647222
"46664","4",228996,-0.728274835761506,0.331199219647222
"46689","4",229146,-0.728274835761506,0.331199219647222
"46698","4",229269,-0.728274835761506,0.331199219647222
"46705","4",229306,-0.728274835761506,0.331199219647222
"46767","4",230062,-0.593643406352828,0.257470743877481
"46773","4",230115,-0.593643406352828,0.257470743877481
"46788","4",230262,-0.662478862580671,0.294423310147202
"46789","4",230263,-0.662478862580671,0.294423310147202
"46830","4",230528,-0.662478862580671,0.294423310147202
"46831","4",230531,-0.662478862580671,0.294423310147202
"46873","4",230800,1.44979917820356,0.832344435010523
"46880","4",230824,-0.901451494215666,0.434921950397746
"46906","4",230934,-0.973797357230544,0.481279272587837
"46922","4",230991,-0.973797357230544,0.481279272587837
"46934","4",231088,-1.03390819078676,0.521175189730822
"46965","4",231247,1.28888010263859,0.704565358243524
"46969","4",231260,-1.06416831109427,0.541736243929953
"47029","4",231349,-1.06416831109427,0.541736243929953
"47031","4",231351,-1.06416831109427,0.541736243929953
"47061","4",231404,-1.05002541032673,0.532086545316467
"47066","4",231412,-1.05002541032673,0.532086545316467
"47107","4",231482,-1.05002541032673,0.532086545316467
"47208","4",231660,1.29244500949167,0.707294183712682
"47262","4",231735,0.487578636421549,0.203530901742091
"47596","4",232518,-0.701253320714486,0.315922565162215
"48061","4",234825,1.35671679181558,0.757281672693861
"48125","4",235120,-0.667331139884933,0.297086631269462
"48290","4",236606,-0.826478855992471,0.388773380381498
"48322","4",236842,1.7883787562378,1.1324445936167
"48550","4",238076,1.03029743857722,0.518743167285552
"48839","4",238870,1.00338587709556,0.500760202153041
"49059","4",239173,1.36420365260768,0.76320214194082
"49523","4",242847,-0.391326853067406,0.157668115756114
"49537","4",242940,0.533464310640303,0.226424019519694
"49562","4",243191,-1.03806357483682,0.523979689027858
"49624","4",243785,-1.03806357483682,0.523979689027858
"49634","4",243822,-1.03806357483682,0.523979689027858
"49683","4",243975,-0.751214616680764,0.344358857787836
"49703","4",244182,2.36025215176284,1.73843936392057
"49719","4",244281,-1.50741231771878,0.880397726095122
"49734","4",244459,-1.50741231771878,0.880397726095122
"49757","4",244611,-1.50741231771878,0.880397726095122
"49793","4",244734,-1.50741231771878,0.880397726095122
"49903","4",245018,-1.50741231771878,0.880397726095122
"49904","4",245019,-1.50741231771878,0.880397726095122
"49905","4",245020,-1.50741231771878,0.880397726095122
"49906","4",245021,-1.50741231771878,0.880397726095122
"49907","4",245022,-1.50741231771878,0.880397726095122
"49937","4",245052,-1.50741231771878,0.880397726095122
"49942","4",245057,-1.50741231771878,0.880397726095122
"49992","4",245168,-1.50741231771878,0.880397726095122
"50003","4",245255,-1.50741231771878,0.880397726095122
"50007","4",245363,-1.50741231771878,0.880397726095122
"50033","4",245447,-1.50741231771878,0.880397726095122
"50070","4",245569,-1.50741231771878,0.880397726095122
"50120","4",245779,-1.50741231771878,0.880397726095122
"50320","4",246847,0.554622905344941,0.237206975756347
"50344","4",247056,-1.17787374654594,0.62188031318756
"50562","4",248151,-1.37023254769841,0.767984517232398
"50685","4",248803,-1.21364848229381,0.648045334039062
"50722","4",248873,-2.69456122834105,2.15192562676062
"50778","4",248992,-2.67603910806652,2.12785566862718
"50780","4",248998,-2.67603910806652,2.12785566862718
"50781","4",249002,-2.67603910806652,2.12785566862718
"50811","4",249050,1.03409072091594,0.521298253899739
"50813","4",249058,-0.23799172355905,0.0905041378434416
"50828","4",249083,-0.23799172355905,0.0905041378434416
"50833","4",249118,-0.237991723559051,0.0905041378434418
"50854","4",249194,-0.237991723559051,0.0905041378434419
"50870","4",249246,-0.237991723559051,0.0905041378434418
"50874","4",249276,-1.2124402472067,0.64715418893897
"50881","4",249301,0.0048093069689086,0.00166970513141591
"50909","4",249480,-1.63008747601376,0.986812907490597
"50927","4",249538,-1.35813683150056,0.758403045391538
"50985","4",249763,2.54103514859122,1.95654023132408
"51020","4",250026,-1.79541479837798,1.13913734466387
"51050","4",250233,-0.984054939624474,0.487998392448946
"51061","4",250251,2.93260577040823,2.47349219952214
"51138","4",251143,-0.867121392055978,0.413552793964458
"51184","4",251623,0.421554913022717,0.171759186102956
"51289","4",252319,-0.200775245852933,0.075268910654486
"51292","4",252323,-0.200775245852933,0.075268910654486
"51310","4",252438,-0.200775245852933,0.075268910654486
"51339","4",252657,0.866442849739112,0.413134482501647
"51431","4",253406,0.142093244274829,0.052073268965873
"51438","4",253419,-2.02393863296874,1.36676929693281
"51496","4",253914,-2.02393863296874,1.36676929693281
"51515","4",254078,-2.02393863296874,1.36676929693281
"51586","4",254726,-2.02393863296874,1.36676929693281
"51615","4",254775,-0.764093650856316,0.351824056015396
"51658","4",254825,-0.764093650856316,0.351824056015396
"51711","4",254899,-0.764093650856316,0.351824056015396
"51747","4",254993,-0.764093650856316,0.351824056015396
"51763","4",255010,-0.764093650856316,0.351824056015396
"51781","4",255035,-0.764093650856316,0.351824056015396
"51813","4",255122,-0.764093650856316,0.351824056015396
"51858","4",255187,-0.764093650856316,0.351824056015396
"51862","4",255191,-0.764093650856316,0.351824056015396
"51863","4",255192,2.61835395283057,2.0537683564628
"51870","4",255205,-0.556155919120193,0.23799382234658
"51902","4",255272,-0.727211600175554,0.330593534648973
"51923","4",255302,-0.519005991999494,0.219138135491781
"51942","4",255330,1.37053473910562,0.768224576831676
"51969","4",255367,1.11719493331564,0.578542529901147
"51981","4",255379,-0.442438877263789,0.181660827432828
"51991","4",255396,-1.45796140907695,0.83907796144363
"52035","4",255443,-1.81060621445276,1.153651569455
"52040","4",255450,-0.106137535587587,0.0383543505757395
"52119","4",255533,1.34651880968801,0.749250111894472
"52166","4",255586,-1.22248158530803,0.654576150153998
"52234","4",255675,-0.794568787837484,0.369710083287712
"52245","4",255686,0.710999636286896,0.321404728335814
"52274","4",255715,1.10002281400926,0.566514699186689
"52382","4",255842,0.991333515664753,0.492788288816854
"52419","4",255891,-2.13495446819705,1.48459341319145
"52427","4",257544,-0.767133732354758,0.353594305367299
"52477","4",257668,-1.33044035859039,0.736664077715253
"52505","4",258902,-1.55406930134003,0.920211575672326
"52511","4",258919,-1.55406930134003,0.920211575672326
"52550","4",259103,-2.17629580152879,1.5296902393005
"52560","4",259126,-1.4214525881159,0.809149622512469
"52684","4",259990,-1.43906328064659,0.823525010349678
"52692","4",260019,-1.43906328064659,0.823525010349678
"52716","4",260078,-1.27592514175597,0.694687369310539
"52769","4",260234,-1.46658982837552,0.846222719153677
"52775","4",260262,-0.433023659764083,0.177179934210841
"52811","4",260475,-0.433023659764083,0.177179934210841
"52828","4",260505,-2.23680578077781,1.59689601714512
"52835","4",260522,-1.45132586785236,0.833602033143551
"53005","4",261007,2.44000385018819,1.83306378918899
"53037","4",261144,0.00654573647655084,0.00227413561785523
"53125","4",261389,-0.148797268330016,0.0546724573224311
"53140","4",261475,-0.0353379563203685,0.0124185212723407
"53171","4",261577,0.186128794967296,0.0693852132815812
"53205","4",261670,-0.421358866693916,0.171666881120781
"53214","4",261679,-1.70423797403343,1.05385913608696
"53351","4",261938,0.98641568735296,0.489549941571575
"53401","4",262073,-1.53930791194312,0.907527994049175
"53477","4",262249,-0.395315352608882,0.159511135441286
"53670","4",263392,0.0857319634894088,0.0307334638157744
"53892","4",264971,0.684736939121515,0.30670410007388
"53916","4",265127,0.0806913665241365,0.0288692173427168
"53924","4",265178,0.0806913665241365,0.0288692173427168
"53935","4",265275,-0.405050183491699,0.164030160154934
"54024","4",265884,0.0435638726029892,0.0153592674262502
"54071","4",266072,-0.5766498151795,0.248585361685985
"54190","4",266546,0.634952458351678,0.279460816122101
"54474","4",267761,-0.231462822079068,0.0878017240357095
"54558","4",268113,0.29417435803151,0.11428567841796
"55018","4",270862,-0.659425585120182,0.292751391440562
"55154","4",271933,-0.760466408014065,0.349715949495735
"55255","4",272689,2.18354343519392,1.53766469578078
"55317","4",273446,-0.823960922211829,0.387256648560901
"55331","4",273603,-0.562273033640889,0.241141067312386
"55789","4",277009,0.367580082004679,0.146796966098436
"56197","4",279464,0.281741031700414,0.108941093086638
"56257","4",279985,-0.700529523989592,0.315516694857718
"56260","4",280046,-1.17211814537274,0.617713407726928
"56275","4",280085,1.65304498582745,1.00735058375689
"56567","4",282956,-0.707438834439962,0.31939817908376
"56577","4",283123,-0.707438834439962,0.31939817908376
"56622","4",283493,-0.707438834439962,0.31939817908376
"56623","4",283513,-0.707438834439962,0.31939817908376
"56655","4",283746,-0.707438834439962,0.31939817908376
"56700","4",283929,-0.707438834439962,0.31939817908376
"56708","4",284119,-0.707438834439962,0.31939817908376
"56822","4",284693,-0.22109824203398,0.0835376609390518
"56876","4",284961,0.401487991714309,0.162373135067729
"56912","4",285093,-0.648550815216712,0.286821424650831
"56913","4",285094,-0.648550815216712,0.286821424650831
"56996","4",285923,2.1781495849341,1.53172798288162
"57008","4",286044,1.15587291094126,0.606015884897634
"57013","4",286082,1.18102374603139,0.624165828370999
"57105","4",287750,1.27504642396358,0.69401955119769
"57145","4",288257,1.63544714730199,0.991589998442043
"57177","4",288599,-1.49402999144698,0.869126817350094
"57231","4",289252,-1.46276724143789,0.843054048241006
"57245","4",289288,-1.46276724143789,0.843054048241006
"57248","4",289291,-1.46276724143789,0.843054048241006
"57747","4",293348,-0.331053887960939,0.130414074755118
"57763","4",293364,-0.572224967263273,0.246287074402489
"57820","4",293426,0.265080258991644,0.101852268430521
"57849","4",293535,-0.541262659465726,0.230381549353469
"57864","4",293686,-1.40873528219133,0.798839321694387
"57926","4",294090,0.272332071425257,0.104927517922496
"57974","4",294519,-1.35099915096501,0.75277400771741
"58244","4",295512,2.64831022199061,2.09207695532905
"58279","4",295646,-0.998836321142388,0.497745009511377
"58499","4",296912,0.223262211834205,0.0844253024948922
"58640","4",297817,-0.235456680294359,0.0894533387282156
"58650","4",297829,-0.510739707471788,0.215002539852339
"58656","4",297844,2.73738966199076,2.20810669915738
"58685","4",297996,1.6274502669074,0.984466297561105
"58720","4",298098,0.350998562007407,0.139309054144367
"58722","4",298100,0.350998562007407,0.139309054144367
"58840","4",298647,-0.6192252347602,0.271023237317953
"58846","4",298718,-0.676250225862687,0.302002349311654
"58852","4",298733,0.349589650357398,0.138676706823627
"58903","4",299122,-0.635135073459077,0.279559262523948
"59024","4",300560,1.93985178867253,1.28068773749291
"59166","4",301329,-0.695327014122651,0.312604479107902
"59347","4",301958,1.43429483279573,0.819621354527708
"59405","4",302100,-0.781745745631098,0.362146164625279
"59584","4",302425,0.280198174114043,0.108281131299516
"59945","4",303532,0.531854957472149,0.225609723847832
"60174","4",303969,0.163785981870878,0.0605308551281436
"60177","4",303972,0.163785981870878,0.0605308551281436
"60206","4",304008,-0.0710783315522749,0.0253338615412402
"60240","4",304044,-0.334607977619149,0.131990232455718
"60373","4",304376,-2.76644436643918,2.24663718039347
"60427","4",304724,0.4586636539406,0.189447782594014
"60435","4",304857,3.08408765136048,2.6899922649622
"60537","4",305561,-0.84486626214428,0.399914544525893
"60782","4",307857,-0.224658887080579,0.0849989434157131
"60885","4",308804,-1.15542616324204,0.605695526111004
"60889","4",308808,-1.15542616324204,0.605695526111004
"60958","4",309331,0.782450601624046,0.362560501885219
"61076","4",309873,0.038607489957655,0.0135851020984219
"61211","4",310593,-0.0477059133980057,0.0168472205447005
"61218","4",310689,-0.757327223925508,0.347895050426547
"61374","4",312117,2.37985742220183,1.7614687177901
"61406","4",312678,-0.729390301437815,0.331835062408821
"61644","4",314389,1.63558841041655,0.99171605197519
"61729","4",315238,1.91441463969051,1.2551815142831
"62009","4",316490,1.23614755542437,0.664735276465294
"62079","4",316976,-0.192026858411729,0.071746972708218
"62668","4",321911,0.3039798814578,0.118533617604979
"62669","4",321912,0.3039798814578,0.118533617604979
"62681","4",321924,0.529997937238908,0.224671144010009
"62690","4",321933,0.270347404979085,0.10408431876572
"62693","4",321936,0.528846798405683,0.224089886244777
"62713","4",321962,0.528846798405683,0.224089886244777
"62847","4",322724,-0.135760357033376,0.0496299208110721
"62872","4",322901,0.698690139244726,0.314486036763825
"62920","4",323062,-0.0438830938289705,0.0154737705988774
"62929","4",323071,-0.0438830938289702,0.0154737705988773
"63080","4",323552,0.183978081798474,0.0685265429942261
"63112","4",323631,0.183978081798474,0.0685265429942262
"63116","4",323635,1.61718269985365,0.975354889447053
"63316","4",324301,-0.889303939780385,0.427314516934025
"63355","4",324638,2.02902496750053,1.37206351001249
"63361","4",324663,-0.199037266759057,0.0745674404195669
"63371","4",324694,0.029426481707847,0.0103168773168416
"63383","4",324713,0.239577573110479,0.0911624596571654
"63388","4",324736,0.307544723306754,0.120085191208923
"63394","4",324768,0.10109216693443,0.0364589899845695
"64106","4",330408,-0.258190604814806,0.0989452049185262
"64278","4",333114,-0.168358229353249,0.0623309500937474
"64311","4",334104,-1.16919301528334,0.615600211004658
"64386","4",334673,0.776228453501572,0.358908684802141
"64484","4",336078,1.36337053113787,0.762542315923161
"64638","4",337267,-0.74380131420658,0.340086950255374
"64657","4",337432,-0.700173023703139,0.315316850422629
"65091","4",340382,-0.285594250188389,0.11059245024109
"65186","4",342097,0.535940436155032,0.22767850090849
"65844","4",345405,-0.0848784641585313,0.03041729230305
"65988","4",345875,-0.597290205979741,0.259389720896451
"65991","4",345882,-0.0719948168720693,0.0256697850794797
"66102","4",346160,1.89820762247026,1.2390595591782
"66227","4",347568,-0.0819984497123384,0.0293519439832278
"66256","4",347624,0.798095032165366,0.371799805145877
"66305","4",347814,2.24181402495281,1.60252242373673
"66338","4",347919,-0.122647965739077,0.0446077137141606
"66510","4",348607,-0.465685935943091,0.192843743952981
"66659","4",349835,-0.31984348395714,0.125467750106013
"66695","4",350437,0.0825975086602858,0.0295733481745897
"66699","4",350458,0.0825975086602856,0.0295733481745896
"66705","4",350465,0.0825975086602856,0.0295733481745896
"66744","4",351118,-0.0594572278016936,0.0210949245111147
"66945","4",352672,1.7701827031314,1.11522326641108
"66989","4",352726,-0.857348249431881,0.407542929358357
"67055","4",353102,-0.935624416325111,0.456594326838964
"67435","4",355369,-0.692364593760868,0.310950200731605
"67503","4",355806,-0.556221493626726,0.238027496482414
