name_i,name_j,geno_i,geno_j,relativeDam_i
Alc-0,Per-1,6988,8354,-10.0488225596663
Alc-0,Petergof,6988,7296,-4.04015381681375
Alc-0,PHW-2,6988,8243,-2.84270909668601
Alc-0,PHW-34,6988,8244,-7.87609083256932
Alc-0,Pi-0,6988,7298,3.48937570164433
Alc-0,Pla-0,6988,7300,3.77818097852278
Alc-0,Pna-10,6988,7526,0.750876496796872
Alc-0,Pna-17,6988,7523,-2.91099760171921
Alc-0,Pro-0,6988,8213,1.72206397571096
Alc-0,Pu2-23,6988,6951,-3.07490735964601
Alc-0,Pu2-7,6988,6956,-2.95196096010089
Alc-0,Pu2-8,6988,6953,2.7080484366295
Alc-0,Ra-0,6988,6958,-11.9479323686028
Alc-0,Rak-2,6988,8365,-6.21265178896933
Alc-0,Rd-0,6988,8366,-7.04177298996196
Alc-0,Ren-1,6988,6959,-4.61256527060906
Alc-0,Ren-11,6988,6960,-3.53923237856385
Alc-0,Rev-1,6988,8369,-3.33578227883067
Alc-0,Rmx-A02,6988,7524,6.8492650743381
Alc-0,Rmx-A180,6988,7525,-4.47727568891675
Alc-0,RRS-10,6988,7515,2.49873637930785
Alc-0,RRS-7,6988,7514,-7.14529882892054
Alc-0,Rsch-4,6988,8374,-3.76574575181007
Alc-0,Rubezhnoe-1,6988,7323,-4.45688827501295
Alc-0,San-2,6988,8247,-13.8083899194943
Alc-0,Sanna-2,6988,8376,-2.38075094592911
Alc-0,Sap-0,6988,8378,-11.4155235294921
Alc-0,Sav-0,6988,8412,1.91482459095659
Alc-0,Se-0,6988,6961,-2.66750821895527
Alc-0,Seattle-0,6988,8245,0.283012368444881
Alc-0,Sf-1,6988,7327,-3.10481486644626
Alc-0,Shahdara,6988,6962,3.66110633277864
Alc-0,Sorbo,6988,6963,-0.350014116951529
Alc-0,Spr1-2,6988,6964,-11.3259234492183
Alc-0,Spr1-6,6988,6965,6.13401841156021
Alc-0,Sq-1,6988,6966,-4.59955719062518
Alc-0,Sq-8,6988,6967,-1.08568888212662
Alc-0,Sr:5,6988,8386,0.0781919031389435
Alc-0,St-0,6988,8387,-8.25143489912714
Alc-0,Stw-0,6988,8388,6.08810167354613
Alc-0,Ta-0,6988,8389,-9.41526260945101
Alc-0,Tamm-2,6988,6968,4.50262720244165
Alc-0,Tamm-27,6988,6969,5.85250331513843
Alc-0,Tottarp-2,6988,6243,-4.8293912935007
Alc-0,Ts-1,6988,6970,-0.701038159777097
Alc-0,Ts-5,6988,6971,1.80982872912067
Alc-0,Tsu-0,6988,7373,-9.60878379491193
Alc-0,Tsu-1,6988,6972,-7.46038562127378
Alc-0,Tu-0,6988,8395,-10.8301068961669
Alc-0,Uk-3,6988,10022,-3.66211059041614
Alc-0,Ull1-1,6988,8426,-3.83978155772834
Alc-0,Ull2-5,6988,6974,-10.583236614044
Alc-0,Uod-1,6988,6975,8.45824092292354
Alc-0,Uod-7,6988,6976,-4.44259526468958
Alc-0,Van-0,6988,6977,-0.942395501240179
Alc-0,Var2-1,6988,7516,-2.88300510605879
Alc-0,Var2-6,6988,7517,-1.45885599090008
Alc-0,Vastervik,6988,9058,-4.84987804269664
Alc-0,Vimmerby,6988,8249,-15.3685561973083
Alc-0,Vinslov,6988,9057,2.63819500342035
Alc-0,Wa-1,6988,6978,-9.06110611225926
Alc-0,Wei-0,6988,6979,-6.32294887094643
Alc-0,Wil-1,6988,8419,-9.26312270723726
Alc-0,Wil-2,6988,7413,-8.80097942966345
Alc-0,Ws-0,6988,6980,-15.2867212303967
Alc-0,Ws-2,6988,6981,-11.368186392259
Alc-0,Wt-5,6988,6982,-10.3280834847213
Alc-0,Wu-0,6988,7415,-6.46613364985221
Alc-0,Yo-0,6988,6983,-3.95830431852851
Alc-0,Zdr-1,6988,6984,-5.61423425317976
Alc-0,Zdr-6,6988,6985,-10.8981385147647
Alc-0,Zu-0,6988,7417,-1.59009674038277
Alc-0,Zu-1,6988,7418,1.37964846143419
Alc-0,Er-0,6988,7125,-15.518560164761
Alc-0,Fja1-1,6988,8422,-2.99361302958829
Alc-0,gl1-2,6988,2,-17.8167753996702
Alc-0,gl1-1,6988,1,0.24822263847854
Algutsrum,Ag-0,8230,6897,-9.03097486561702
Algutsrum,Ak-1,8230,6987,-11.7429430502662
Algutsrum,Alc-0,8230,6988,-3.39984756402523
Algutsrum,Algutsrum,8230,8230,0
Algutsrum,An-1,8230,6898,-12.8980500068896
Algutsrum,Ang-0,8230,6992,-15.0218158272189
Algutsrum,Ba1-2,8230,8256,-8.24899794793823
Algutsrum,Ba4-1,8230,8258,-12.2212249993444
Algutsrum,Ba5-1,8230,8259,-14.3770207764373
Algutsrum,Bay-0,8230,6899,-16.1339194946313
Algutsrum,Bg-2,8230,6709,-4.38383982031457
Algutsrum,Bil-5,8230,6900,-5.75889818429971
Algutsrum,Bil-7,8230,6901,-6.63715233631596
Algutsrum,Bla-1,8230,7015,-12.189001404304
Algutsrum,Bor-1,8230,5837,-18.4328163914693
Algutsrum,Bor-4,8230,6903,-13.5837786551423
Algutsrum,Br-0,8230,6904,-13.4119321547674
Algutsrum,Bro1-6,8230,8231,-1.7890688869309
Algutsrum,Bs-1,8230,8270,-11.9075547476624
Algutsrum,Bu-0,8230,8271,-14.4485357575749
Algutsrum,Buckhorn_Pass,8230,7033,-10.8594100864961
Algutsrum,Bur-0,8230,5719,-17.1115195704348
Algutsrum,C24,8230,6906,-18.5884495591716
Algutsrum,Can-0,8230,8274,-1.60338614528565
Algutsrum,Cen-0,8230,8275,-14.740313017508
Algutsrum,CIBC-17,8230,6907,-8.08662349761642
Algutsrum,Co,8230,7081,-8.87876382955469
Algutsrum,Col-0,8230,6909,-12.0030032599696
Algutsrum,Ct-1,8230,6910,-11.4959107572978
Algutsrum,Cvi-0,8230,6911,-2.73768334372197
Algutsrum,Dem-4,8230,8233,-10.5183049175501
Algutsrum,Dra3-1,8230,8283,-17.7722898005388
Algutsrum,DraII-1,8230,8284,-8.79780521199783
Algutsrum,DraIII-1,8230,8285,-16.1443522957253
Algutsrum,Duk,8230,6008,-4.4193444486285
Algutsrum,Eden-1,8230,6009,-10.5835173631159
Algutsrum,Eden-2,8230,6913,-3.83396590120985
Algutsrum,Edi-0,8230,6914,-5.12661929329014
Algutsrum,Eds-1,8230,6016,-7.87556771597954
Algutsrum,Ei-2,8230,6915,-3.62890655561727
Algutsrum,En-1,8230,8290,-11.0976717288649
Algutsrum,Est-1,8230,6916,-23.5441196442646
Algutsrum,Fab-2,8230,6917,-18.1152004863992
Algutsrum,Fab-4,8230,6918,-14.3543503502333
Algutsrum,Fei-0,8230,8215,-5.64793207979321
Algutsrum,Fr-2,8230,7133,-8.28442868790911
Algutsrum,Ga-0,8230,6919,-15.0374264103068
Algutsrum,Gd-1,8230,8296,-2.65293720121704
Algutsrum,Ge-0,8230,8297,-22.8614538930079
Algutsrum,Got-22,8230,6920,-12.8612942109518
Algutsrum,Got-7,8230,6921,-12.4210185971464
Algutsrum,Gr-1,8230,8300,-4.09294852022422
Algutsrum,Gu-0,8230,6922,-14.6612449739107
Algutsrum,Gul1-2,8230,8234,-7.33947877323617
Algutsrum,Gy-0,8230,8214,-3.42678074724958
Algutsrum,H55,8230,7461,-2.12210387946707
Algutsrum,Hi-0,8230,8304,-3.25793268501022
Algutsrum,Hod,8230,8235,-13.7432667210436
Algutsrum,Hov4-1,8230,8306,-11.1672979733882
Algutsrum,Hovdala-2,8230,6039,-14.8743404459322
Algutsrum,HR-10,8230,6923,-11.2235298118372
Algutsrum,HR-5,8230,6924,-3.86410087823106
Algutsrum,Hs-0,8230,8310,-8.57847599322988
Algutsrum,HSm,8230,8236,-17.7381291930179
Algutsrum,In-0,8230,8311,-3.57499664522012
Algutsrum,Is-0,8230,8312,3.07613206752551
Algutsrum,Jm-0,8230,8313,-8.54762061226561
Algutsrum,Ka-0,8230,8314,-18.1463553532864
Algutsrum,Kas-2,8230,8424,-8.75421026977284
Algutsrum,Kavlinge-1,8230,8237,-13.9193810061104
Algutsrum,Kelsterbach-4,8230,8420,-8.7339528065366
Algutsrum,Kent,8230,8238,-25.1784942217514
Algutsrum,Kin-0,8230,6926,-10.4733158020419
Algutsrum,Kn-0,8230,7186,-7.59710274996544
Algutsrum,Kni-1,8230,6040,-7.59998455248728
Algutsrum,Kno-10,8230,6927,-10.1326096078088
Algutsrum,Kno-18,8230,6928,-10.2019470607132
Algutsrum,Koln,8230,8239,-12.1751490796091
Algutsrum,Kondara,8230,6929,-8.27167306342131
Algutsrum,Kyoto,8230,7207,-8.74260605734795
Algutsrum,Kz-1,8230,6930,-8.9050346129855
Algutsrum,Kz-13,8230,6830,-17.512306053568
Algutsrum,Kz-9,8230,6931,-17.5635539686084
Algutsrum,Lc-0,8230,8323,-14.034224866033
Algutsrum,Ler-1,8230,6932,-11.9536102068782
Algutsrum,Li-2:1,8230,7223,-17.3328514597035
Algutsrum,Liarum,8230,8241,-24.6278064737593
Algutsrum,Lillo-1,8230,8242,-10.6108772158759
Algutsrum,Lip-0,8230,8325,-7.86852795464856
Algutsrum,Lis-1,8230,8326,-4.93003502777133
Algutsrum,Lis-2,8230,8222,-4.72369509949859
Algutsrum,Lisse,8230,8430,-10.9414063931875
Algutsrum,LL-0,8230,6933,-14.8929734233749
Algutsrum,Lm-2,8230,8329,-4.57515545398152
Algutsrum,Lom1-1,8230,6042,-17.054070222093
Algutsrum,Lov-1,8230,6043,-5.85258425286824
Algutsrum,Lov-5,8230,6046,-4.31830844354457
Algutsrum,Lp2-2,8230,7520,-12.4655747462139
Algutsrum,Lp2-6,8230,7521,-14.504955262052
Algutsrum,Lu-1,8230,8334,-14.1402472349045
Algutsrum,Lund,8230,8335,-4.24820068095698
Algutsrum,Lz-0,8230,6936,-18.9447095151555
Algutsrum,Mir-0,8230,8337,-2.43218451256505
Algutsrum,Mr-0,8230,7522,-4.02362719547195
Algutsrum,Mrk-0,8230,6937,-1.93044199693221
Algutsrum,Ms-0,8230,6938,-11.1241750958408
Algutsrum,Mt-0,8230,6939,-12.0773383498191
Algutsrum,Mz-0,8230,6940,-8.11753110674677
Algutsrum,N13,8230,7438,-13.1839074739046
Algutsrum,Na-1,8230,8343,-13.5210579900523
Algutsrum,NC-6,8230,8246,-13.7788850097586
Algutsrum,Nd-1,8230,6942,-11.0157082526604
Algutsrum,NFA-10,8230,6943,-12.6429661688033
Algutsrum,NFA-8,8230,6944,-2.07828882470537
Algutsrum,No-0,8230,7275,-1.7006217826612
Algutsrum,Nok-3,8230,6945,-10.7278909609957
Algutsrum,Nw-0,8230,7258,-10.4311915259012
Algutsrum,Or-1,8230,6074,-7.35492500763009
Algutsrum,Ost-0,8230,8351,-16.5046239494897
Algutsrum,Ove-0,8230,7287,-8.47824604966513
Algutsrum,Oy-0,8230,6946,-16.5009393664263
Algutsrum,Pa-1,8230,8353,-7.68729687243887
Algutsrum,Per-1,8230,8354,-11.0211738224124
Algutsrum,Petergof,8230,7296,-3.12169731041722
Algutsrum,PHW-2,8230,8243,-13.9955515376555
Algutsrum,PHW-34,8230,8244,-6.06713911669623
Algutsrum,Pi-0,8230,7298,-4.53681284228344
Algutsrum,Pla-0,8230,7300,-12.2351903654086
Algutsrum,Pna-10,8230,7526,-12.9652356434096
Algutsrum,Pna-17,8230,7523,-10.6263815990154
Algutsrum,Pro-0,8230,8213,-8.64318730850564
Algutsrum,Pu2-23,8230,6951,-15.8976795490572
Algutsrum,Pu2-7,8230,6956,-15.4698049764217
Algutsrum,Pu2-8,8230,6953,-12.9067172097627
Algutsrum,Ra-0,8230,6958,-17.3586361302787
Algutsrum,Rak-2,8230,8365,-10.0105407248602
Algutsrum,Rd-0,8230,8366,-22.6987055773904
Algutsrum,Ren-1,8230,6959,-7.41997465135947
Algutsrum,Ren-11,8230,6960,-7.47476694988753
Algutsrum,Rev-1,8230,8369,-3.8599373418313
Algutsrum,Rmx-A02,8230,7524,-11.8671934724831
Algutsrum,Rmx-A180,8230,7525,-13.886117061977
Algutsrum,RRS-10,8230,7515,-10.6411740252301
Algutsrum,RRS-7,8230,7514,-14.5847084211525
Algutsrum,Rsch-4,8230,8374,-21.687798370007
Algutsrum,Rubezhnoe-1,8230,7323,-17.1209204013919
Algutsrum,San-2,8230,8247,-5.79929001194485
Algutsrum,Sanna-2,8230,8376,-7.50095244164498
Algutsrum,Sap-0,8230,8378,-8.86063473463144
Algutsrum,Sav-0,8230,8412,-7.31356412875428
Algutsrum,Se-0,8230,6961,-9.89910473725666
Algutsrum,Seattle-0,8230,8245,-7.66970940311562
Algutsrum,Sf-1,8230,7327,-11.8598366373935
Algutsrum,Shahdara,8230,6962,-11.8290093189756
Algutsrum,Sorbo,8230,6963,-19.9746690393447
Algutsrum,Spr1-2,8230,6964,-7.86378157735062
Algutsrum,Spr1-6,8230,6965,-3.76766882534072
Algutsrum,Sq-1,8230,6966,-18.8001245502285
Algutsrum,Sq-8,8230,6967,-4.14229065673292
Algutsrum,Sr:5,8230,8386,-9.15011160249678
Algutsrum,St-0,8230,8387,-6.70893445997547
Algutsrum,Stw-0,8230,8388,-11.0715586467653
Algutsrum,Ta-0,8230,8389,-11.6917175379842
Algutsrum,Tamm-2,8230,6968,-12.310425047706
Algutsrum,Tamm-27,8230,6969,-10.4968970713571
Algutsrum,Tottarp-2,8230,6243,-7.89586584906249
Algutsrum,Ts-1,8230,6970,-9.25540346823778
Algutsrum,Ts-5,8230,6971,-7.5847144341101
Algutsrum,Tsu-0,8230,7373,-8.37759425845461
Algutsrum,Tsu-1,8230,6972,-7.64080401171504
Algutsrum,Tu-0,8230,8395,-10.015966166714
Algutsrum,Uk-3,8230,10022,-7.82503262807493
Algutsrum,Ull1-1,8230,8426,-8.98610529644385
Algutsrum,Ull2-5,8230,6974,-10.0670496454348
Algutsrum,Uod-1,8230,6975,-3.7630881577114
Algutsrum,Uod-7,8230,6976,-9.95298488693194
Algutsrum,Van-0,8230,6977,-8.41289938724364
Algutsrum,Var2-1,8230,7516,-3.34295338035738
Algutsrum,Var2-6,8230,7517,-3.2857089744777
Algutsrum,Vastervik,8230,9058,-6.627608506211
Algutsrum,Vimmerby,8230,8249,-9.44902730994488
Algutsrum,Vinslov,8230,9057,-12.0547618708526
Algutsrum,Wa-1,8230,6978,-10.9893500751577
Algutsrum,Wei-0,8230,6979,-6.59104479788443
Algutsrum,Wil-1,8230,8419,-10.7774723640955
Algutsrum,Wil-2,8230,7413,-17.0447531512772
Algutsrum,Ws-0,8230,6980,-11.9072314655121
Algutsrum,Ws-2,8230,6981,-15.265009038125
Algutsrum,Wt-5,8230,6982,-13.0807107613215
Algutsrum,Wu-0,8230,7415,-17.6779531334351
Algutsrum,Yo-0,8230,6983,-10.5886219123824
Algutsrum,Zdr-1,8230,6984,-9.2411591850762
Algutsrum,Zdr-6,8230,6985,-15.7459668465109
Algutsrum,Zu-0,8230,7417,-12.8617736811205
Algutsrum,Zu-1,8230,7418,-2.2274711251171
Algutsrum,Er-0,8230,7125,-16.0880167666482
Algutsrum,Fja1-1,8230,8422,-13.4326950432715
Algutsrum,gl1-2,8230,2,-12.0030032599696
Algutsrum,gl1-1,8230,1,-11.9536102068782
An-1,Ag-0,6898,6897,1.75358610262024
An-1,Ak-1,6898,6987,-8.44963078912722
An-1,Alc-0,6898,6988,-2.71812159925203
An-1,Algutsrum,6898,8230,-12.8980500068896
An-1,An-1,6898,6898,0
An-1,Ang-0,6898,6992,-14.3036831842445
An-1,Ba1-2,6898,8256,-11.5678675381984
An-1,Ba4-1,6898,8258,-13.8803747345638
An-1,Ba5-1,6898,8259,-15.4909260511835
An-1,Bay-0,6898,6899,-12.4173582981864
An-1,Bg-2,6898,6709,-5.24178971837806
An-1,Bil-5,6898,6900,-6.63618138936963
An-1,Bil-7,6898,6901,-6.30551100459797
An-1,Bla-1,6898,7015,4.05418634140139
An-1,Bor-1,6898,5837,-16.4859535386381
An-1,Bor-4,6898,6903,-16.0750067058698
An-1,Br-0,6898,6904,-11.699851393305
An-1,Bro1-6,6898,8231,-7.54628738044138
An-1,Bs-1,6898,8270,-4.85204468404782
An-1,Bu-0,6898,8271,-6.74640707678149
An-1,Buckhorn_Pass,6898,7033,-7.99005967003021
An-1,Bur-0,6898,5719,-5.02691253905781
An-1,C24,6898,6906,-5.32435488697626
An-1,Can-0,6898,8274,-9.43616947191301
An-1,Cen-0,6898,8275,-14.0421407802004
An-1,CIBC-17,6898,6907,-11.6787521270669
An-1,Co,6898,7081,-0.725139868705396
An-1,Col-0,6898,6909,-20.4133823332279
An-1,Ct-1,6898,6910,-5.72468485642625
An-1,Cvi-0,6898,6911,-14.8408441622784
An-1,Dem-4,6898,8233,-8.50078789592365
An-1,Dra3-1,6898,8283,3.41976010281764
An-1,DraII-1,6898,8284,-8.45839940638058
An-1,DraIII-1,6898,8285,-7.46121943703986
An-1,Duk,6898,6008,-11.3386804784766
An-1,Eden-1,6898,6009,-8.49221516606755
An-1,Eden-2,6898,6913,-12.7767921067302
An-1,Edi-0,6898,6914,-12.8029362538828
An-1,Eds-1,6898,6016,-20.8472482373118
An-1,Ei-2,6898,6915,-6.65815689019827
An-1,En-1,6898,8290,-4.21966858360957
An-1,Est-1,6898,6916,-14.0553037601252
An-1,Fab-2,6898,6917,-12.0946063151011
An-1,Fab-4,6898,6918,-19.4186856495587
An-1,Fei-0,6898,8215,-6.57751364933271
An-1,Fr-2,6898,7133,-10.6932618737599
An-1,Ga-0,6898,6919,-5.97620721817089
An-1,Gd-1,6898,8296,-9.99410585382474
An-1,Ge-0,6898,8297,-14.3302561828292
An-1,Got-22,6898,6920,-8.71818688445993
An-1,Got-7,6898,6921,-7.76923042893142
An-1,Gr-1,6898,8300,-10.6001257514143
An-1,Gu-0,6898,6922,-13.9845782643809
An-1,Gul1-2,6898,8234,-5.74368169479171
An-1,Gy-0,6898,8214,-14.868881348889
An-1,H55,6898,7461,-12.9572927065976
An-1,Hi-0,6898,8304,-6.53003065470736
An-1,Hod,6898,8235,-16.2117875933697
An-1,Hov4-1,6898,8306,-10.2689861190058
An-1,Hovdala-2,6898,6039,-12.8178805740966
An-1,HR-10,6898,6923,-5.50398391408126
An-1,HR-5,6898,6924,-7.86118180685612
An-1,Hs-0,6898,8310,-2.04687832992868
An-1,HSm,6898,8236,-15.2182598217034
An-1,In-0,6898,8311,-4.37107444085562
An-1,Is-0,6898,8312,-8.45074841511199
An-1,Jm-0,6898,8313,1.80400571257803
An-1,Ka-0,6898,8314,-9.55456564235407
An-1,Kas-2,6898,8424,-21.1070232731592
An-1,Kavlinge-1,6898,8237,-15.5050365356944
An-1,Kelsterbach-4,6898,8420,-1.03438217527684
An-1,Kent,6898,8238,2.66173650385292
An-1,Kin-0,6898,6926,-7.03426683626129
An-1,Kn-0,6898,7186,-20.387621029608
An-1,Kni-1,6898,6040,-2.09535470422452
An-1,Kno-10,6898,6927,-5.59802793104304
An-1,Kno-18,6898,6928,-3.67269847618707
An-1,Koln,6898,8239,-13.201928480456
An-1,Kondara,6898,6929,-18.1870886318527
An-1,Kyoto,6898,7207,-2.58865218006528
An-1,Kz-1,6898,6930,-7.62963293247252
An-1,Kz-13,6898,6830,-15.1753587279018
An-1,Kz-9,6898,6931,-10.5936949591197
An-1,Lc-0,6898,8323,-13.1993904392468
An-1,Ler-1,6898,6932,-14.1095100274185
An-1,Li-2:1,6898,7223,-22.916478978922
An-1,Liarum,6898,8241,-10.9287897236211
An-1,Lillo-1,6898,8242,-12.381446119333
An-1,Lip-0,6898,8325,-10.4029320598491
An-1,Lis-1,6898,8326,-10.4300981317623
An-1,Lis-2,6898,8222,-15.11741727032
An-1,Lisse,6898,8430,-14.6799532337198
An-1,LL-0,6898,6933,-16.8407355228525
An-1,Lm-2,6898,8329,-7.98203716477788
An-1,Lom1-1,6898,6042,2.16969607756208
An-1,Lov-1,6898,6043,-12.5572263108416
An-1,Lov-5,6898,6046,-13.1224001666028
An-1,Lp2-2,6898,7520,-6.02265589380091
An-1,Lp2-6,6898,7521,-13.8350380845816
An-1,Lu-1,6898,8334,-14.6450859193471
An-1,Lund,6898,8335,-2.88933655315297
An-1,Lz-0,6898,6936,-13.3952887453142
An-1,Mir-0,6898,8337,-12.3591006463314
An-1,Mr-0,6898,7522,-10.5010042161901
An-1,Mrk-0,6898,6937,-5.73833676495669
An-1,Ms-0,6898,6938,-16.6461813977598
An-1,Mt-0,6898,6939,-1.30197149802779
An-1,Mz-0,6898,6940,-9.11063339176178
An-1,N13,6898,7438,-15.1449410045427
An-1,Na-1,6898,8343,-14.3781945920373
An-1,NC-6,6898,8246,-13.2373105185624
An-1,Nd-1,6898,6942,-16.7116979222261
An-1,NFA-10,6898,6943,-5.27231515557562
An-1,NFA-8,6898,6944,-6.66296635235175
An-1,No-0,6898,7275,-14.5765411744041
An-1,Nok-3,6898,6945,-4.297291445073
An-1,Nw-0,6898,7258,-3.89354336057345
An-1,Or-1,6898,6074,-11.9093091840497
An-1,Ost-0,6898,8351,-9.15085808749103
An-1,Ove-0,6898,7287,-8.53121090636772
An-1,Oy-0,6898,6946,-9.86362429909433
An-1,Pa-1,6898,8353,-11.7624774563045
An-1,Per-1,6898,8354,-12.7917369425131
An-1,Petergof,6898,7296,-12.2456128774699
An-1,PHW-2,6898,8243,-2.76805689735448
An-1,PHW-34,6898,8244,-12.727350797036
An-1,Pi-0,6898,7298,-7.06781750342347
An-1,Pla-0,6898,7300,-12.8508314430598
An-1,Pna-10,6898,7526,-7.90163883194757
An-1,Pna-17,6898,7523,-7.53651691469329
An-1,Pro-0,6898,8213,-10.6505608126351
An-1,Pu2-23,6898,6951,-13.0955498748144
An-1,Pu2-7,6898,6956,-23.3619435450052
An-1,Pu2-8,6898,6953,-10.1236160212031
An-1,Ra-0,6898,6958,-10.3791194620961
An-1,Rak-2,6898,8365,-8.45839782098952
An-1,Rd-0,6898,8366,-14.6666794154187
An-1,Ren-1,6898,6959,-17.2779314547719
An-1,Ren-11,6898,6960,-5.03917334759527
An-1,Rev-1,6898,8369,-5.86663037259028
An-1,Rmx-A02,6898,7524,-3.01662335468395
An-1,Rmx-A180,6898,7525,-0.487876633784408
An-1,RRS-10,6898,7515,-8.40354368912606
An-1,RRS-7,6898,7514,-11.2578107333727
An-1,Rsch-4,6898,8374,0.773230809618203
An-1,Rubezhnoe-1,6898,7323,-14.0933617031929
An-1,San-2,6898,8247,-3.42576244770667
An-1,Sanna-2,6898,8376,-5.91212488935078
An-1,Sap-0,6898,8378,-22.3643594438985
An-1,Sav-0,6898,8412,-5.23337816615635
An-1,Se-0,6898,6961,-8.83782516896137
An-1,Seattle-0,6898,8245,-4.63165973186555
An-1,Sf-1,6898,7327,-3.57803311456848
An-1,Shahdara,6898,6962,-19.2485205771603
An-1,Sorbo,6898,6963,-12.5831470418462
An-1,Spr1-2,6898,6964,-9.86336142075194
An-1,Spr1-6,6898,6965,-10.7239208090239
An-1,Sq-1,6898,6966,-0.735991473426703
An-1,Sq-8,6898,6967,-12.3517950022635
An-1,Sr:5,6898,8386,-13.9106914034492
An-1,St-0,6898,8387,-11.9373878548811
An-1,Stw-0,6898,8388,-4.79140566598243
An-1,Ta-0,6898,8389,-11.9762689598254
An-1,Tamm-2,6898,6968,-9.66283809499457
An-1,Tamm-27,6898,6969,-7.46793525881331
An-1,Tottarp-2,6898,6243,-8.76765831785844
An-1,Ts-1,6898,6970,-7.57247955180868
An-1,Ts-5,6898,6971,-5.99904064196801
An-1,Tsu-0,6898,7373,-15.1036274615137
An-1,Tsu-1,6898,6972,-14.312087610151
An-1,Tu-0,6898,8395,-12.1244026722623
An-1,Uk-3,6898,10022,-14.1765966888109
An-1,Ull1-1,6898,8426,-3.92845808350136
An-1,Ull2-5,6898,6974,-11.3385954653139
An-1,Uod-1,6898,6975,3.40385897571475
An-1,Uod-7,6898,6976,-7.6806396845585
An-1,Van-0,6898,6977,-3.90540271604654
An-1,Var2-1,6898,7516,-5.70150302638108
An-1,Var2-6,6898,7517,-4.82104450181709
An-1,Vastervik,6898,9058,-1.61116898346715
An-1,Vimmerby,6898,8249,-10.5629868595658
An-1,Vinslov,6898,9057,-3.74945350506219
An-1,Wa-1,6898,6978,-17.5170872251192
An-1,Wei-0,6898,6979,-5.28151933533261
An-1,Wil-1,6898,8419,-19.7730123885927
An-1,Wil-2,6898,7413,-12.5776330017809
An-1,Ws-0,6898,6980,-13.2420853380224
An-1,Ws-2,6898,6981,-14.0205715380661
An-1,Wt-5,6898,6982,-14.4556141755363
An-1,Wu-0,6898,7415,-12.8636933061749
An-1,Yo-0,6898,6983,-2.26112028966632
An-1,Zdr-1,6898,6984,-16.4313286344386
An-1,Zdr-6,6898,6985,-10.5609163282429
An-1,Zu-0,6898,7417,-10.9585658491849
An-1,Zu-1,6898,7418,-5.78836200672988
An-1,Er-0,6898,7125,-9.11988210992994
An-1,Fja1-1,6898,8422,-14.1165482201845
An-1,gl1-2,6898,2,-20.4133823332279
An-1,gl1-1,6898,1,-14.1095100274185
Ang-0,Ag-0,6992,6897,-15.2355390200195
Ang-0,Ak-1,6992,6987,-13.5406665273031
Ang-0,Alc-0,6992,6988,-14.4152628891748
Ang-0,Algutsrum,6992,8230,-15.0218158272189
Ang-0,An-1,6992,6898,-14.3036831842445
Ang-0,Ang-0,6992,6992,0
Ang-0,Ba1-2,6992,8256,-14.4304755783451
Ang-0,Ba4-1,6992,8258,-31.4056698420714
Ang-0,Ba5-1,6992,8259,-32.3449324189953
Ang-0,Bay-0,6992,6899,-14.0387225686968
Ang-0,Bg-2,6992,6709,-22.561607234998
Ang-0,Bil-5,6992,6900,-6.36462071625088
Ang-0,Bil-7,6992,6901,-7.7969652741894
Ang-0,Bla-1,6992,7015,-11.2256477794061
Ang-0,Bor-1,6992,5837,-9.05728120548114
Ang-0,Bor-4,6992,6903,-13.3590847842378
Ang-0,Br-0,6992,6904,-19.8078374703812
Ang-0,Bro1-6,6992,8231,-13.167701464839
Ang-0,Bs-1,6992,8270,-19.0402226735297
Ang-0,Bu-0,6992,8271,-13.7162987268507
Ang-0,Buckhorn_Pass,6992,7033,-22.6186519057198
Ang-0,Bur-0,6992,5719,-21.0568032610318
Ang-0,C24,6992,6906,-20.6408056646838
Ang-0,Can-0,6992,8274,-12.9792542746522
Ang-0,Cen-0,6992,8275,-20.0060109177057
Ang-0,CIBC-17,6992,6907,-10.8812156970646
Ang-0,Co,6992,7081,-16.5972462359974
Ang-0,Col-0,6992,6909,-18.9851990651784
Ang-0,Ct-1,6992,6910,-12.6943503671886
Ang-0,Cvi-0,6992,6911,-21.2807716260943
Ang-0,Dem-4,6992,8233,-22.6827350137388
Ang-0,Dra3-1,6992,8283,-11.4273474688005
Ang-0,DraII-1,6992,8284,-15.5559219753116
Ang-0,DraIII-1,6992,8285,-4.18331922545915
Ang-0,Duk,6992,6008,-16.94175487832
Ang-0,Eden-1,6992,6009,-5.87940941608161
Ang-0,Eden-2,6992,6913,-12.4588699699553
Ang-0,Edi-0,6992,6914,-9.49205927526042
Ang-0,Eds-1,6992,6016,-10.7410603369755
Ang-0,Ei-2,6992,6915,-6.7519033266356
Ang-0,En-1,6992,8290,-11.5545397431722
Ang-0,Est-1,6992,6916,-17.4060530196736
Ang-0,Fab-2,6992,6917,-9.90089577471452
Ang-0,Fab-4,6992,6918,-12.5488972104522
Ang-0,Fei-0,6992,8215,-6.692536841617
Ang-0,Fr-2,6992,7133,-17.3269204168874
Ang-0,Ga-0,6992,6919,1.19470956539336
Ang-0,Gd-1,6992,8296,-15.089264085611
Ang-0,Ge-0,6992,8297,-20.4189740383059
Ang-0,Got-22,6992,6920,-18.1376335527385
Ang-0,Got-7,6992,6921,-17.588116642767
Ang-0,Gr-1,6992,8300,-6.71621573269335
